0.010000 	 2475 
0.020000 	 2348 
0.030000 	 1584 
0.040000 	 1292 
0.050000 	 1380 
0.060000 	 1278 
0.070000 	 1025 
0.080000 	 946 
0.090000 	 950 
0.100000 	 887 
0.110000 	 782 
0.120000 	 773 
0.130000 	 688 
0.140000 	 719 
0.150000 	 736 
0.160000 	 802 
0.170000 	 705 
0.180000 	 717 
0.190000 	 687 
0.200000 	 773 
0.210000 	 685 
0.220000 	 642 
0.230000 	 634 
0.240000 	 667 
0.250000 	 599 
0.260000 	 571 
0.270000 	 596 
0.280000 	 585 
0.290000 	 572 
0.300000 	 615 
0.310000 	 595 
0.320000 	 578 
0.330000 	 545 
0.340000 	 527 
0.350000 	 603 
0.360000 	 587 
0.370000 	 504 
0.380000 	 516 
0.390000 	 524 
0.400000 	 521 
0.410000 	 538 
0.420000 	 473 
0.430000 	 486 
0.440000 	 488 
0.450000 	 504 
0.460000 	 512 
0.470000 	 531 
0.480000 	 502 
0.490000 	 490 
0.500000 	 546 
0.510000 	 559 
0.520000 	 560 
0.530000 	 563 
0.540000 	 561 
0.550000 	 558 
0.560000 	 514 
0.570000 	 528 
0.580000 	 554 
0.590000 	 532 
0.600000 	 553 
0.610000 	 519 
0.620000 	 576 
0.630000 	 598 
0.640000 	 598 
0.650000 	 575 
0.660000 	 556 
0.670000 	 564 
0.680000 	 550 
0.690000 	 552 
0.700000 	 611 
0.710000 	 560 
0.720000 	 594 
0.730000 	 596 
0.740000 	 579 
0.750000 	 605 
0.760000 	 601 
0.770000 	 598 
0.780000 	 636 
0.790000 	 632 
0.800000 	 637 
0.810000 	 679 
0.820000 	 683 
0.830000 	 677 
0.840000 	 732 
0.850000 	 751 
0.860000 	 791 
0.870000 	 766 
0.880000 	 803 
0.890000 	 773 
0.900000 	 848 
0.910000 	 962 
0.920000 	 1008 
0.930000 	 1014 
0.940000 	 1096 
0.950000 	 1202 
0.960000 	 1224 
0.970000 	 1414 
0.980000 	 1670 
0.990000 	 2153 
1.000000 	 5252 
