42949672.950000 	 1816 
85899345.900000 	 1656 
128849018.850000 	 1305 
171798691.800000 	 1177 
214748364.750000 	 1176 
257698037.700000 	 1121 
300647710.650000 	 994 
343597383.600000 	 906 
386547056.550000 	 963 
429496729.500000 	 898 
472446402.450000 	 770 
515396075.400000 	 798 
558345748.350000 	 788 
601295421.300000 	 759 
644245094.250000 	 781 
687194767.200000 	 792 
730144440.150000 	 729 
773094113.100000 	 789 
816043786.050000 	 734 
858993459.000000 	 805 
901943131.950000 	 719 
944892804.900000 	 694 
987842477.850000 	 726 
1030792150.800000 	 730 
1073741823.750000 	 671 
1116691496.700000 	 634 
1159641169.650000 	 695 
1202590842.600000 	 672 
1245540515.550000 	 643 
1288490188.500000 	 654 
1331439861.450000 	 691 
1374389534.400000 	 646 
1417339207.350000 	 630 
1460288880.300000 	 625 
1503238553.250000 	 647 
1546188226.200000 	 678 
1589137899.150000 	 604 
1632087572.100000 	 626 
1675037245.050000 	 627 
1717986918.000000 	 624 
1760936590.950000 	 593 
1803886263.900000 	 568 
1846835936.850000 	 630 
1889785609.800000 	 601 
1932735282.750000 	 586 
1975684955.700000 	 591 
2018634628.650000 	 626 
2061584301.600000 	 596 
2104533974.550000 	 588 
2147483647.500000 	 606 
2190433320.450000 	 643 
2233382993.400000 	 618 
2276332666.350000 	 651 
2319282339.300000 	 658 
2362232012.250000 	 643 
2405181685.200000 	 605 
2448131358.150000 	 627 
2491081031.100000 	 637 
2534030704.050000 	 595 
2576980377.000000 	 609 
2619930049.950000 	 632 
2662879722.900000 	 681 
2705829395.850000 	 668 
2748779068.800000 	 662 
2791728741.750000 	 623 
2834678414.700000 	 666 
2877628087.650000 	 660 
2920577760.600000 	 632 
2963527433.550000 	 676 
3006477106.500000 	 690 
3049426779.450000 	 701 
3092376452.400000 	 665 
3135326125.350000 	 699 
3178275798.300000 	 641 
3221225471.250000 	 678 
3264175144.200000 	 714 
3307124817.150000 	 668 
3350074490.100000 	 723 
3393024163.050000 	 732 
3435973836.000000 	 719 
3478923508.950000 	 769 
3521873181.900000 	 789 
3564822854.850000 	 736 
3607772527.800000 	 763 
3650722200.750000 	 765 
3693671873.700000 	 833 
3736621546.650000 	 791 
3779571219.600000 	 847 
3822520892.550000 	 783 
3865470565.500000 	 852 
3908420238.450000 	 895 
3951369911.400000 	 896 
3994319584.350000 	 976 
4037269257.300000 	 986 
4080218930.250000 	 1088 
4123168603.200000 	 1077 
4166118276.150000 	 1171 
4209067949.100000 	 1385 
4252017622.050000 	 1681 
4294967295.000000 	 3123 
