42949672.950000 	 14251 
85899345.900000 	 1202 
128849018.850000 	 904 
171798691.800000 	 955 
214748364.750000 	 836 
257698037.700000 	 838 
300647710.650000 	 828 
343597383.600000 	 699 
386547056.550000 	 762 
429496729.500000 	 724 
472446402.450000 	 787 
515396075.400000 	 707 
558345748.350000 	 692 
601295421.300000 	 662 
644245094.250000 	 493 
687194767.200000 	 568 
730144440.150000 	 550 
773094113.100000 	 681 
816043786.050000 	 495 
858993459.000000 	 465 
901943131.950000 	 495 
944892804.900000 	 481 
987842477.850000 	 498 
1030792150.800000 	 497 
1073741823.750000 	 519 
1116691496.700000 	 735 
1159641169.650000 	 737 
1202590842.600000 	 718 
1245540515.550000 	 569 
1288490188.500000 	 562 
1331439861.450000 	 735 
1374389534.400000 	 847 
1417339207.350000 	 714 
1460288880.300000 	 608 
1503238553.250000 	 700 
1546188226.200000 	 961 
1589137899.150000 	 712 
1632087572.100000 	 590 
1675037245.050000 	 478 
1717986918.000000 	 492 
1760936590.950000 	 575 
1803886263.900000 	 531 
1846835936.850000 	 628 
1889785609.800000 	 826 
1932735282.750000 	 758 
1975684955.700000 	 738 
2018634628.650000 	 659 
2061584301.600000 	 803 
2104533974.550000 	 625 
2147483647.500000 	 585 
2190433320.450000 	 649 
2233382993.400000 	 674 
2276332666.350000 	 878 
2319282339.300000 	 677 
2362232012.250000 	 778 
2405181685.200000 	 877 
2448131358.150000 	 843 
2491081031.100000 	 651 
2534030704.050000 	 575 
2576980377.000000 	 666 
2619930049.950000 	 527 
2662879722.900000 	 456 
2705829395.850000 	 584 
2748779068.800000 	 560 
2791728741.750000 	 797 
2834678414.700000 	 695 
2877628087.650000 	 583 
2920577760.600000 	 589 
2963527433.550000 	 941 
3006477106.500000 	 830 
3049426779.450000 	 584 
3092376452.400000 	 566 
3135326125.350000 	 554 
3178275798.300000 	 627 
3221225471.250000 	 629 
3264175144.200000 	 489 
3307124817.150000 	 487 
3350074490.100000 	 491 
3393024163.050000 	 504 
3435973836.000000 	 524 
3478923508.950000 	 391 
3521873181.900000 	 545 
3564822854.850000 	 674 
3607772527.800000 	 542 
3650722200.750000 	 529 
3693671873.700000 	 417 
3736621546.650000 	 605 
3779571219.600000 	 557 
3822520892.550000 	 621 
3865470565.500000 	 659 
3908420238.450000 	 643 
3951369911.400000 	 733 
3994319584.350000 	 599 
4037269257.300000 	 696 
4080218930.250000 	 778 
4123168603.200000 	 743 
4166118276.150000 	 786 
4209067949.100000 	 801 
4252017622.050000 	 832 
4294967295.000000 	 1089 
