42949672.950000 	 2441 
85899345.900000 	 2390 
128849018.850000 	 1452 
171798691.800000 	 1317 
214748364.750000 	 1352 
257698037.700000 	 1294 
300647710.650000 	 1087 
343597383.600000 	 993 
386547056.550000 	 844 
429496729.500000 	 836 
472446402.450000 	 810 
515396075.400000 	 723 
558345748.350000 	 796 
601295421.300000 	 750 
644245094.250000 	 767 
687194767.200000 	 677 
730144440.150000 	 737 
773094113.100000 	 754 
816043786.050000 	 716 
858993459.000000 	 722 
901943131.950000 	 690 
944892804.900000 	 661 
987842477.850000 	 685 
1030792150.800000 	 648 
1073741823.750000 	 646 
1116691496.700000 	 620 
1159641169.650000 	 590 
1202590842.600000 	 569 
1245540515.550000 	 583 
1288490188.500000 	 563 
1331439861.450000 	 527 
1374389534.400000 	 564 
1417339207.350000 	 502 
1460288880.300000 	 545 
1503238553.250000 	 517 
1546188226.200000 	 552 
1589137899.150000 	 508 
1632087572.100000 	 547 
1675037245.050000 	 521 
1717986918.000000 	 523 
1760936590.950000 	 491 
1803886263.900000 	 526 
1846835936.850000 	 488 
1889785609.800000 	 526 
1932735282.750000 	 538 
1975684955.700000 	 512 
2018634628.650000 	 499 
2061584301.600000 	 565 
2104533974.550000 	 495 
2147483647.500000 	 542 
2190433320.450000 	 545 
2233382993.400000 	 504 
2276332666.350000 	 527 
2319282339.300000 	 567 
2362232012.250000 	 522 
2405181685.200000 	 533 
2448131358.150000 	 528 
2491081031.100000 	 522 
2534030704.050000 	 564 
2576980377.000000 	 573 
2619930049.950000 	 578 
2662879722.900000 	 564 
2705829395.850000 	 598 
2748779068.800000 	 563 
2791728741.750000 	 535 
2834678414.700000 	 581 
2877628087.650000 	 563 
2920577760.600000 	 585 
2963527433.550000 	 608 
3006477106.500000 	 634 
3049426779.450000 	 567 
3092376452.400000 	 607 
3135326125.350000 	 622 
3178275798.300000 	 609 
3221225471.250000 	 603 
3264175144.200000 	 595 
3307124817.150000 	 656 
3350074490.100000 	 633 
3393024163.050000 	 668 
3435973836.000000 	 622 
3478923508.950000 	 685 
3521873181.900000 	 727 
3564822854.850000 	 664 
3607772527.800000 	 690 
3650722200.750000 	 761 
3693671873.700000 	 749 
3736621546.650000 	 796 
3779571219.600000 	 739 
3822520892.550000 	 845 
3865470565.500000 	 851 
3908420238.450000 	 906 
3951369911.400000 	 926 
3994319584.350000 	 974 
4037269257.300000 	 1107 
4080218930.250000 	 1205 
4123168603.200000 	 1292 
4166118276.150000 	 1469 
4209067949.100000 	 1654 
4252017622.050000 	 2217 
4294967295.000000 	 5166 
