0.010000 	 2441 
0.020000 	 2390 
0.030000 	 1452 
0.040000 	 1317 
0.050000 	 1352 
0.060000 	 1294 
0.070000 	 1087 
0.080000 	 993 
0.090000 	 844 
0.100000 	 836 
0.110000 	 810 
0.120000 	 723 
0.130000 	 796 
0.140000 	 750 
0.150000 	 767 
0.160000 	 677 
0.170000 	 737 
0.180000 	 754 
0.190000 	 716 
0.200000 	 722 
0.210000 	 690 
0.220000 	 661 
0.230000 	 685 
0.240000 	 648 
0.250000 	 646 
0.260000 	 620 
0.270000 	 590 
0.280000 	 569 
0.290000 	 583 
0.300000 	 563 
0.310000 	 527 
0.320000 	 564 
0.330000 	 502 
0.340000 	 545 
0.350000 	 517 
0.360000 	 552 
0.370000 	 508 
0.380000 	 547 
0.390000 	 521 
0.400000 	 523 
0.410000 	 491 
0.420000 	 526 
0.430000 	 488 
0.440000 	 526 
0.450000 	 538 
0.460000 	 512 
0.470000 	 499 
0.480000 	 565 
0.490000 	 495 
0.500000 	 542 
0.510000 	 545 
0.520000 	 504 
0.530000 	 527 
0.540000 	 567 
0.550000 	 522 
0.560000 	 533 
0.570000 	 528 
0.580000 	 522 
0.590000 	 564 
0.600000 	 573 
0.610000 	 578 
0.620000 	 564 
0.630000 	 598 
0.640000 	 563 
0.650000 	 535 
0.660000 	 581 
0.670000 	 563 
0.680000 	 585 
0.690000 	 608 
0.700000 	 634 
0.710000 	 567 
0.720000 	 607 
0.730000 	 622 
0.740000 	 609 
0.750000 	 603 
0.760000 	 595 
0.770000 	 656 
0.780000 	 633 
0.790000 	 668 
0.800000 	 622 
0.810000 	 685 
0.820000 	 727 
0.830000 	 664 
0.840000 	 690 
0.850000 	 761 
0.860000 	 749 
0.870000 	 796 
0.880000 	 739 
0.890000 	 845 
0.900000 	 851 
0.910000 	 906 
0.920000 	 926 
0.930000 	 974 
0.940000 	 1107 
0.950000 	 1205 
0.960000 	 1292 
0.970000 	 1469 
0.980000 	 1654 
0.990000 	 2217 
1.000000 	 5166 
