iter: 281131228 	 Se encontró: 3398869049  	 Se buscó: 3398869049  	   i=j:  15       n: 32      q: 49       Parametro usado: 6422528 
iter: 3212776622 	 Se encontró: 254399951  	 Se buscó: 254399951  	   i=j:  15       n: 32      q: 51       Parametro usado: 6684672 
iter: 3137597462 	 Se encontró: 2096534790  	 Se buscó: 2096534790  	   i=j:  15       n: 32      q: 53       Parametro usado: 6946816 
iter: 2194078684 	 Se encontró: 1562848491  	 Se buscó: 1562848491  	   i=j:  15       n: 32      q: 55       Parametro usado: 7208960 
iter: 1222615637 	 Se encontró: 3797683018  	 Se buscó: 3797683018  	   i=j:  15       n: 32      q: 57       Parametro usado: 7471104 
iter: 3300804130 	 Se encontró: 3667326691  	 Se buscó: 3667326691  	   i=j:  15       n: 32      q: 59       Parametro usado: 7733248 
iter: 3563281656 	 Se encontró: 2556715593  	 Se buscó: 2556715593  	   i=j:  15       n: 32      q: 61       Parametro usado: 7995392 
iter: 633762204 	 Se encontró: 2905583789  	 Se buscó: 2905583789  	   i=j:  15       n: 32      q: 63       Parametro usado: 8257536 
iter: 3130285840 	 Se encontró: 3451203751  	 Se buscó: 3451203751  	   i=j:  15       n: 32      q: 65       Parametro usado: 8519680 
iter: 2229817183 	 Se encontró: 3444643613  	 Se buscó: 3444643613  	   i=j:  15       n: 32      q: 67       Parametro usado: 8781824 
iter: 718137046 	 Se encontró: 346925698  	 Se buscó: 346925698  	   i=j:  15       n: 32      q: 69       Parametro usado: 9043968 
iter: 935352330 	 Se encontró: 46270501  	 Se buscó: 46270501  	   i=j:  15       n: 32      q: 71       Parametro usado: 9306112 
iter: 680604578 	 Se encontró: 964390097  	 Se buscó: 964390097  	   i=j:  15       n: 32      q: 73       Parametro usado: 9568256 
iter: 561904099 	 Se encontró: 4280914573  	 Se buscó: 4280914573  	   i=j:  15       n: 32      q: 75       Parametro usado: 9830400 
iter: 3556712150 	 Se encontró: 484221133  	 Se buscó: 484221133  	   i=j:  15       n: 32      q: 77       Parametro usado: 10092544 
iter: 1814910633 	 Se encontró: 1425614879  	 Se buscó: 1425614879  	   i=j:  15       n: 32      q: 79       Parametro usado: 10354688 
iter: 4108092882 	 Se encontró: 876816861  	 Se buscó: 876816861  	   i=j:  15       n: 32      q: 81       Parametro usado: 10616832 
iter: 1727577096 	 Se encontró: 3076145563  	 Se buscó: 3076145563  	   i=j:  15       n: 32      q: 83       Parametro usado: 10878976 
iter: 3655720940 	 Se encontró: 3246784930  	 Se buscó: 3246784930  	   i=j:  15       n: 32      q: 85       Parametro usado: 11141120 
iter: 1278249995 	 Se encontró: 1561748669  	 Se buscó: 1561748669  	   i=j:  15       n: 32      q: 87       Parametro usado: 11403264 
iter: 1708214923 	 Se encontró: 321566202  	 Se buscó: 321566202  	   i=j:  15       n: 32      q: 89       Parametro usado: 11665408 
iter: 3034674075 	 Se encontró: 1234572152  	 Se buscó: 1234572152  	   i=j:  15       n: 32      q: 91       Parametro usado: 11927552 
iter: 2326258413 	 Se encontró: 3503385897  	 Se buscó: 3503385897  	   i=j:  15       n: 32      q: 93       Parametro usado: 12189696 
iter: 3490972109 	 Se encontró: 1991115804  	 Se buscó: 1991115804  	   i=j:  15       n: 32      q: 95       Parametro usado: 12451840 
iter: 3286553488 	 Se encontró: 2511491888  	 Se buscó: 2511491888  	   i=j:  15       n: 32      q: 97       Parametro usado: 12713984 
iter: 160898772 	 Se encontró: 4225447960  	 Se buscó: 4225447960  	   i=j:  15       n: 32      q: 99       Parametro usado: 12976128 
iter: 2379580017 	 Se encontró: 311507114  	 Se buscó: 311507114  	   i=j:  15       n: 32      q: 101       Parametro usado: 13238272 
iter: 737697306 	 Se encontró: 2906925037  	 Se buscó: 2906925037  	   i=j:  15       n: 32      q: 103       Parametro usado: 13500416 
iter: 4132256170 	 Se encontró: 2836080641  	 Se buscó: 2836080641  	   i=j:  15       n: 32      q: 105       Parametro usado: 13762560 
iter: 1250975198 	 Se encontró: 1557759366  	 Se buscó: 1557759366  	   i=j:  15       n: 32      q: 107       Parametro usado: 14024704 
iter: 2864533406 	 Se encontró: 3236113387  	 Se buscó: 3236113387  	   i=j:  15       n: 32      q: 109       Parametro usado: 14286848 
iter: 378044724 	 Se encontró: 757740756  	 Se buscó: 757740756  	   i=j:  15       n: 32      q: 111       Parametro usado: 14548992 
iter: 2250007592 	 Se encontró: 2049215833  	 Se buscó: 2049215833  	   i=j:  15       n: 32      q: 113       Parametro usado: 14811136 
iter: 4166933028 	 Se encontró: 4125784956  	 Se buscó: 4125784956  	   i=j:  15       n: 32      q: 115       Parametro usado: 15073280 
iter: 81494078 	 Se encontró: 2895153519  	 Se buscó: 2895153519  	   i=j:  15       n: 32      q: 117       Parametro usado: 15335424 
iter: 3911341924 	 Se encontró: 3858513098  	 Se buscó: 3858513098  	   i=j:  15       n: 32      q: 119       Parametro usado: 15597568 
iter: 3598452323 	 Se encontró: 1330645104  	 Se buscó: 1330645104  	   i=j:  15       n: 32      q: 121       Parametro usado: 15859712 
iter: 2568978139 	 Se encontró: 2211585674  	 Se buscó: 2211585674  	   i=j:  15       n: 32      q: 123       Parametro usado: 16121856 
iter: 3699066391 	 Se encontró: 3605987759  	 Se buscó: 3605987759  	   i=j:  15       n: 32      q: 125       Parametro usado: 16384000 
iter: 2867121926 	 Se encontró: 2986406197  	 Se buscó: 2986406197  	   i=j:  15       n: 32      q: 127       Parametro usado: 16646144 
iter: 1523504214 	 Se encontró: 1420360496  	 Se buscó: 1420360496  	   i=j:  15       n: 32      q: 129       Parametro usado: 16908288 
iter: 297421408 	 Se encontró: 4216140504  	 Se buscó: 4216140504  	   i=j:  15       n: 32      q: 131       Parametro usado: 17170432 
iter: 1531466922 	 Se encontró: 3846067788  	 Se buscó: 3846067788  	   i=j:  15       n: 32      q: 133       Parametro usado: 17432576 
iter: 2151204755 	 Se encontró: 2125999402  	 Se buscó: 2125999402  	   i=j:  15       n: 32      q: 135       Parametro usado: 17694720 
iter: 189021775 	 Se encontró: 2639001834  	 Se buscó: 2639001834  	   i=j:  15       n: 32      q: 137       Parametro usado: 17956864 
iter: 1888796969 	 Se encontró: 1261470167  	 Se buscó: 1261470167  	   i=j:  15       n: 32      q: 139       Parametro usado: 18219008 
iter: 326054345 	 Se encontró: 2042584409  	 Se buscó: 2042584409  	   i=j:  15       n: 32      q: 141       Parametro usado: 18481152 
iter: 1286560776 	 Se encontró: 1014584017  	 Se buscó: 1014584017  	   i=j:  15       n: 32      q: 143       Parametro usado: 18743296 
iter: 1113829726 	 Se encontró: 73094547  	 Se buscó: 73094547  	   i=j:  15       n: 32      q: 145       Parametro usado: 19005440 
iter: 4018564849 	 Se encontró: 387475631  	 Se buscó: 387475631  	   i=j:  15       n: 32      q: 147       Parametro usado: 19267584 
iter: 2877075497 	 Se encontró: 4274185391  	 Se buscó: 4274185391  	   i=j:  15       n: 32      q: 149       Parametro usado: 19529728 
iter: 4116705852 	 Se encontró: 857146686  	 Se buscó: 857146686  	   i=j:  15       n: 32      q: 151       Parametro usado: 19791872 
iter: 2232986118 	 Se encontró: 3585080234  	 Se buscó: 3585080234  	   i=j:  15       n: 32      q: 153       Parametro usado: 20054016 
iter: 4248672727 	 Se encontró: 1290284724  	 Se buscó: 1290284724  	   i=j:  15       n: 32      q: 155       Parametro usado: 20316160 
iter: 310902832 	 Se encontró: 1499420515  	 Se buscó: 1499420515  	   i=j:  15       n: 32      q: 157       Parametro usado: 20578304 
iter: 3931427283 	 Se encontró: 1285828720  	 Se buscó: 1285828720  	   i=j:  15       n: 32      q: 159       Parametro usado: 20840448 
iter: 1584254124 	 Se encontró: 2797625812  	 Se buscó: 2797625812  	   i=j:  15       n: 32      q: 161       Parametro usado: 21102592 
iter: 1883320675 	 Se encontró: 29339368  	 Se buscó: 29339368  	   i=j:  15       n: 32      q: 163       Parametro usado: 21364736 
iter: 2417925697 	 Se encontró: 2914387787  	 Se buscó: 2914387787  	   i=j:  15       n: 32      q: 165       Parametro usado: 21626880 
iter: 4131783369 	 Se encontró: 2686301457  	 Se buscó: 2686301457  	   i=j:  15       n: 32      q: 167       Parametro usado: 21889024 
iter: 1345263774 	 Se encontró: 851892612  	 Se buscó: 851892612  	   i=j:  15       n: 32      q: 169       Parametro usado: 22151168 
iter: 64074888 	 Se encontró: 1090389712  	 Se buscó: 1090389712  	   i=j:  15       n: 32      q: 171       Parametro usado: 22413312 
iter: 4165812194 	 Se encontró: 445352471  	 Se buscó: 445352471  	   i=j:  15       n: 32      q: 173       Parametro usado: 22675456 
iter: 2127336045 	 Se encontró: 3142912117  	 Se buscó: 3142912117  	   i=j:  15       n: 32      q: 175       Parametro usado: 22937600 
iter: 2990622553 	 Se encontró: 1783978207  	 Se buscó: 1783978207  	   i=j:  15       n: 32      q: 177       Parametro usado: 23199744 
iter: 2631056747 	 Se encontró: 1661683267  	 Se buscó: 1661683267  	   i=j:  15       n: 32      q: 179       Parametro usado: 23461888 
iter: 1825193876 	 Se encontró: 1391450604  	 Se buscó: 1391450604  	   i=j:  15       n: 32      q: 181       Parametro usado: 23724032 
iter: 3291520104 	 Se encontró: 890936108  	 Se buscó: 890936108  	   i=j:  15       n: 32      q: 183       Parametro usado: 23986176 
iter: 2318834113 	 Se encontró: 3602621213  	 Se buscó: 3602621213  	   i=j:  15       n: 32      q: 185       Parametro usado: 24248320 
iter: 3634817030 	 Se encontró: 4043571043  	 Se buscó: 4043571043  	   i=j:  15       n: 32      q: 187       Parametro usado: 24510464 
iter: 1660443513 	 Se encontró: 1773668773  	 Se buscó: 1773668773  	   i=j:  15       n: 32      q: 189       Parametro usado: 24772608 
iter: 4290466964 	 Se encontró: 2015158546  	 Se buscó: 2015158546  	   i=j:  15       n: 32      q: 191       Parametro usado: 25034752 
iter: 1452667939 	 Se encontró: 14890583  	 Se buscó: 14890583  	   i=j:  15       n: 32      q: 193       Parametro usado: 25296896 
iter: 1314981172 	 Se encontró: 3332798742  	 Se buscó: 3332798742  	   i=j:  15       n: 32      q: 195       Parametro usado: 25559040 
iter: 185482795 	 Se encontró: 605046288  	 Se buscó: 605046288  	   i=j:  15       n: 32      q: 197       Parametro usado: 25821184 
iter: 1687081289 	 Se encontró: 4089245548  	 Se buscó: 4089245548  	   i=j:  15       n: 32      q: 199       Parametro usado: 26083328 
iter: 2864473177 	 Se encontró: 2122420265  	 Se buscó: 2122420265  	   i=j:  15       n: 32      q: 201       Parametro usado: 26345472 
iter: 798317557 	 Se encontró: 3579703273  	 Se buscó: 3579703273  	   i=j:  15       n: 32      q: 203       Parametro usado: 26607616 
iter: 641588690 	 Se encontró: 591283854  	 Se buscó: 591283854  	   i=j:  15       n: 32      q: 205       Parametro usado: 26869760 
iter: 3748590969 	 Se encontró: 918463818  	 Se buscó: 918463818  	   i=j:  15       n: 32      q: 207       Parametro usado: 27131904 
iter: 1710302595 	 Se encontró: 31282213  	 Se buscó: 31282213  	   i=j:  15       n: 32      q: 209       Parametro usado: 27394048 
iter: 1714893573 	 Se encontró: 1289874897  	 Se buscó: 1289874897  	   i=j:  15       n: 32      q: 211       Parametro usado: 27656192 
iter: 553709183 	 Se encontró: 719023533  	 Se buscó: 719023533  	   i=j:  15       n: 32      q: 213       Parametro usado: 27918336 
iter: 2485027519 	 Se encontró: 3905394843  	 Se buscó: 3905394843  	   i=j:  15       n: 32      q: 215       Parametro usado: 28180480 
iter: 3509172925 	 Se encontró: 1731284569  	 Se buscó: 1731284569  	   i=j:  15       n: 32      q: 217       Parametro usado: 28442624 
iter: 502762788 	 Se encontró: 4194601753  	 Se buscó: 4194601753  	   i=j:  15       n: 32      q: 219       Parametro usado: 28704768 
iter: 3732315624 	 Se encontró: 1176828426  	 Se buscó: 1176828426  	   i=j:  15       n: 32      q: 221       Parametro usado: 28966912 
iter: 3852631597 	 Se encontró: 279079100  	 Se buscó: 279079100  	   i=j:  15       n: 32      q: 223       Parametro usado: 29229056 
iter: 2274714492 	 Se encontró: 2643090086  	 Se buscó: 2643090086  	   i=j:  15       n: 32      q: 225       Parametro usado: 29491200 
iter: 3015401048 	 Se encontró: 4022145277  	 Se buscó: 4022145277  	   i=j:  15       n: 32      q: 227       Parametro usado: 29753344 
iter: 3703718276 	 Se encontró: 3513788002  	 Se buscó: 3513788002  	   i=j:  15       n: 32      q: 229       Parametro usado: 30015488 
iter: 3017482712 	 Se encontró: 3180471882  	 Se buscó: 3180471882  	   i=j:  15       n: 32      q: 231       Parametro usado: 30277632 
iter: 4170360432 	 Se encontró: 2987774160  	 Se buscó: 2987774160  	   i=j:  15       n: 32      q: 233       Parametro usado: 30539776 
iter: 4028793224 	 Se encontró: 2848976509  	 Se buscó: 2848976509  	   i=j:  15       n: 32      q: 235       Parametro usado: 30801920 
iter: 1113890239 	 Se encontró: 2912161721  	 Se buscó: 2912161721  	   i=j:  15       n: 32      q: 237       Parametro usado: 31064064 
iter: 200581448 	 Se encontró: 2031834808  	 Se buscó: 2031834808  	   i=j:  15       n: 32      q: 239       Parametro usado: 31326208 
iter: 424253526 	 Se encontró: 159647363  	 Se buscó: 159647363  	   i=j:  15       n: 32      q: 241       Parametro usado: 31588352 
iter: 3440578440 	 Se encontró: 1142700118  	 Se buscó: 1142700118  	   i=j:  15       n: 32      q: 243       Parametro usado: 31850496 
iter: 652971878 	 Se encontró: 531123231  	 Se buscó: 531123231  	   i=j:  15       n: 32      q: 245       Parametro usado: 32112640 
iter: 1614344918 	 Se encontró: 3277216634  	 Se buscó: 3277216634  	   i=j:  15       n: 32      q: 247       Parametro usado: 32374784 
iter: 2965995276 	 Se encontró: 3629724673  	 Se buscó: 3629724673  	   i=j:  15       n: 32      q: 249       Parametro usado: 32636928 
iter: 2876361782 	 Se encontró: 3247143008  	 Se buscó: 3247143008  	   i=j:  15       n: 32      q: 251       Parametro usado: 32899072 
iter: 1179524141 	 Se encontró: 3401264502  	 Se buscó: 3401264502  	   i=j:  15       n: 32      q: 253       Parametro usado: 33161216 
iter: 1609108623 	 Se encontró: 2717508895  	 Se buscó: 2717508895  	   i=j:  15       n: 32      q: 255       Parametro usado: 33423360 
iter: 1600424628 	 Se encontró: 1767357467  	 Se buscó: 1767357467  	   i=j:  15       n: 32      q: 257       Parametro usado: 33685504 
iter: 3871598905 	 Se encontró: 3168075718  	 Se buscó: 3168075718  	   i=j:  15       n: 32      q: 259       Parametro usado: 33947648 
iter: 2267292631 	 Se encontró: 514717482  	 Se buscó: 514717482  	   i=j:  15       n: 32      q: 261       Parametro usado: 34209792 
iter: 46461037 	 Se encontró: 248454753  	 Se buscó: 248454753  	   i=j:  15       n: 32      q: 263       Parametro usado: 34471936 
iter: 3783378961 	 Se encontró: 3731190338  	 Se buscó: 3731190338  	   i=j:  15       n: 32      q: 265       Parametro usado: 34734080 
iter: 948243783 	 Se encontró: 2073033216  	 Se buscó: 2073033216  	   i=j:  15       n: 32      q: 267       Parametro usado: 34996224 
iter: 1100100853 	 Se encontró: 1507195326  	 Se buscó: 1507195326  	   i=j:  15       n: 32      q: 269       Parametro usado: 35258368 
iter: 525439203 	 Se encontró: 4071776253  	 Se buscó: 4071776253  	   i=j:  15       n: 32      q: 271       Parametro usado: 35520512 
iter: 173039314 	 Se encontró: 1282484869  	 Se buscó: 1282484869  	   i=j:  15       n: 32      q: 273       Parametro usado: 35782656 
iter: 2424489144 	 Se encontró: 3585143506  	 Se buscó: 3585143506  	   i=j:  15       n: 32      q: 275       Parametro usado: 36044800 
iter: 3298416008 	 Se encontró: 1392600704  	 Se buscó: 1392600704  	   i=j:  15       n: 32      q: 277       Parametro usado: 36306944 
iter: 1001041710 	 Se encontró: 2750188244  	 Se buscó: 2750188244  	   i=j:  15       n: 32      q: 279       Parametro usado: 36569088 
iter: 3716757201 	 Se encontró: 4146092289  	 Se buscó: 4146092289  	   i=j:  15       n: 32      q: 281       Parametro usado: 36831232 
iter: 535597545 	 Se encontró: 304894778  	 Se buscó: 304894778  	   i=j:  15       n: 32      q: 283       Parametro usado: 37093376 
iter: 2345832971 	 Se encontró: 3056770129  	 Se buscó: 3056770129  	   i=j:  15       n: 32      q: 285       Parametro usado: 37355520 
iter: 2826371075 	 Se encontró: 3668912876  	 Se buscó: 3668912876  	   i=j:  15       n: 32      q: 287       Parametro usado: 37617664 
iter: 3721956282 	 Se encontró: 3938686183  	 Se buscó: 3938686183  	   i=j:  15       n: 32      q: 289       Parametro usado: 37879808 
iter: 1012406740 	 Se encontró: 3171156655  	 Se buscó: 3171156655  	   i=j:  15       n: 32      q: 291       Parametro usado: 38141952 
iter: 3405035420 	 Se encontró: 1038834042  	 Se buscó: 1038834042  	   i=j:  15       n: 32      q: 293       Parametro usado: 38404096 
iter: 1844226938 	 Se encontró: 3251596407  	 Se buscó: 3251596407  	   i=j:  15       n: 32      q: 295       Parametro usado: 38666240 
iter: 1003015991 	 Se encontró: 2470892998  	 Se buscó: 2470892998  	   i=j:  15       n: 32      q: 297       Parametro usado: 38928384 
iter: 3489517613 	 Se encontró: 1432454247  	 Se buscó: 1432454247  	   i=j:  15       n: 32      q: 299       Parametro usado: 39190528 
iter: 3960487636 	 Se encontró: 1240827852  	 Se buscó: 1240827852  	   i=j:  15       n: 32      q: 301       Parametro usado: 39452672 
iter: 2409385391 	 Se encontró: 313501457  	 Se buscó: 313501457  	   i=j:  15       n: 32      q: 303       Parametro usado: 39714816 
iter: 142797685 	 Se encontró: 3965292219  	 Se buscó: 3965292219  	   i=j:  15       n: 32      q: 305       Parametro usado: 39976960 
iter: 4232677905 	 Se encontró: 77182795  	 Se buscó: 77182795  	   i=j:  15       n: 32      q: 307       Parametro usado: 40239104 
iter: 489018100 	 Se encontró: 3461308823  	 Se buscó: 3461308823  	   i=j:  15       n: 32      q: 309       Parametro usado: 40501248 
iter: 4220884502 	 Se encontró: 3185581524  	 Se buscó: 3185581524  	   i=j:  15       n: 32      q: 311       Parametro usado: 40763392 
iter: 1611347864 	 Se encontró: 418488449  	 Se buscó: 418488449  	   i=j:  15       n: 32      q: 313       Parametro usado: 41025536 
iter: 2923889699 	 Se encontró: 1312014604  	 Se buscó: 1312014604  	   i=j:  15       n: 32      q: 315       Parametro usado: 41287680 
iter: 1799752593 	 Se encontró: 1410153501  	 Se buscó: 1410153501  	   i=j:  15       n: 32      q: 317       Parametro usado: 41549824 
iter: 242899924 	 Se encontró: 3726519003  	 Se buscó: 3726519003  	   i=j:  15       n: 32      q: 319       Parametro usado: 41811968 
iter: 3698243401 	 Se encontró: 155974390  	 Se buscó: 155974390  	   i=j:  15       n: 32      q: 321       Parametro usado: 42074112 
iter: 2362843098 	 Se encontró: 2877876120  	 Se buscó: 2877876120  	   i=j:  15       n: 32      q: 323       Parametro usado: 42336256 
iter: 3348777492 	 Se encontró: 2218770107  	 Se buscó: 2218770107  	   i=j:  15       n: 32      q: 325       Parametro usado: 42598400 
iter: 3729070469 	 Se encontró: 2739441591  	 Se buscó: 2739441591  	   i=j:  15       n: 32      q: 327       Parametro usado: 42860544 
iter: 1110909008 	 Se encontró: 2099004185  	 Se buscó: 2099004185  	   i=j:  15       n: 32      q: 329       Parametro usado: 43122688 
iter: 3793140711 	 Se encontró: 221672776  	 Se buscó: 221672776  	   i=j:  15       n: 32      q: 331       Parametro usado: 43384832 
iter: 2431370481 	 Se encontró: 1941235296  	 Se buscó: 1941235296  	   i=j:  15       n: 32      q: 333       Parametro usado: 43646976 
iter: 205456067 	 Se encontró: 3315659024  	 Se buscó: 3315659024  	   i=j:  15       n: 32      q: 335       Parametro usado: 43909120 
iter: 2197252046 	 Se encontró: 2829661961  	 Se buscó: 2829661961  	   i=j:  15       n: 32      q: 337       Parametro usado: 44171264 
iter: 2012927075 	 Se encontró: 1063000378  	 Se buscó: 1063000378  	   i=j:  15       n: 32      q: 339       Parametro usado: 44433408 
iter: 101935907 	 Se encontró: 1496084468  	 Se buscó: 1496084468  	   i=j:  15       n: 32      q: 341       Parametro usado: 44695552 
iter: 1146404169 	 Se encontró: 2638165765  	 Se buscó: 2638165765  	   i=j:  15       n: 32      q: 343       Parametro usado: 44957696 
iter: 3351067733 	 Se encontró: 1570410550  	 Se buscó: 1570410550  	   i=j:  15       n: 32      q: 345       Parametro usado: 45219840 
iter: 796803262 	 Se encontró: 3942243211  	 Se buscó: 3942243211  	   i=j:  15       n: 32      q: 347       Parametro usado: 45481984 
iter: 1841766065 	 Se encontró: 2210658086  	 Se buscó: 2210658086  	   i=j:  15       n: 32      q: 349       Parametro usado: 45744128 
iter: 1046574845 	 Se encontró: 4221267153  	 Se buscó: 4221267153  	   i=j:  15       n: 32      q: 351       Parametro usado: 46006272 
iter: 2054425065 	 Se encontró: 2535816031  	 Se buscó: 2535816031  	   i=j:  15       n: 32      q: 353       Parametro usado: 46268416 
iter: 3913015843 	 Se encontró: 3767367101  	 Se buscó: 3767367101  	   i=j:  15       n: 32      q: 355       Parametro usado: 46530560 
iter: 2416394733 	 Se encontró: 2348251201  	 Se buscó: 2348251201  	   i=j:  15       n: 32      q: 357       Parametro usado: 46792704 
iter: 2450964749 	 Se encontró: 462692702  	 Se buscó: 462692702  	   i=j:  15       n: 32      q: 359       Parametro usado: 47054848 
iter: 3425177264 	 Se encontró: 2962789201  	 Se buscó: 2962789201  	   i=j:  15       n: 32      q: 361       Parametro usado: 47316992 
iter: 4044813102 	 Se encontró: 3093277376  	 Se buscó: 3093277376  	   i=j:  15       n: 32      q: 363       Parametro usado: 47579136 
iter: 2357224027 	 Se encontró: 1301164633  	 Se buscó: 1301164633  	   i=j:  15       n: 32      q: 365       Parametro usado: 47841280 
iter: 3391373517 	 Se encontró: 303260112  	 Se buscó: 303260112  	   i=j:  15       n: 32      q: 367       Parametro usado: 48103424 
iter: 116661517 	 Se encontró: 1937106961  	 Se buscó: 1937106961  	   i=j:  15       n: 32      q: 369       Parametro usado: 48365568 
iter: 678571065 	 Se encontró: 1495602888  	 Se buscó: 1495602888  	   i=j:  15       n: 32      q: 371       Parametro usado: 48627712 
iter: 3407070802 	 Se encontró: 1251274441  	 Se buscó: 1251274441  	   i=j:  15       n: 32      q: 373       Parametro usado: 48889856 
iter: 976826882 	 Se encontró: 1984433422  	 Se buscó: 1984433422  	   i=j:  15       n: 32      q: 375       Parametro usado: 49152000 
iter: 2728637454 	 Se encontró: 2550222041  	 Se buscó: 2550222041  	   i=j:  15       n: 32      q: 377       Parametro usado: 49414144 
iter: 1339557483 	 Se encontró: 2790894977  	 Se buscó: 2790894977  	   i=j:  15       n: 32      q: 379       Parametro usado: 49676288 
iter: 4151722480 	 Se encontró: 224811881  	 Se buscó: 224811881  	   i=j:  15       n: 32      q: 381       Parametro usado: 49938432 
iter: 59848537 	 Se encontró: 1420840586  	 Se buscó: 1420840586  	   i=j:  15       n: 32      q: 383       Parametro usado: 50200576 
iter: 2325877611 	 Se encontró: 1047770944  	 Se buscó: 1047770944  	   i=j:  15       n: 32      q: 385       Parametro usado: 50462720 
iter: 3904980991 	 Se encontró: 997285323  	 Se buscó: 997285323  	   i=j:  15       n: 32      q: 387       Parametro usado: 50724864 
iter: 3255413743 	 Se encontró: 4019875519  	 Se buscó: 4019875519  	   i=j:  15       n: 32      q: 389       Parametro usado: 50987008 
iter: 3440460159 	 Se encontró: 4055749417  	 Se buscó: 4055749417  	   i=j:  15       n: 32      q: 391       Parametro usado: 51249152 
iter: 4253998474 	 Se encontró: 3087459865  	 Se buscó: 3087459865  	   i=j:  15       n: 32      q: 393       Parametro usado: 51511296 
iter: 4060443775 	 Se encontró: 1234893075  	 Se buscó: 1234893075  	   i=j:  15       n: 32      q: 395       Parametro usado: 51773440 
iter: 1218080731 	 Se encontró: 4281485149  	 Se buscó: 4281485149  	   i=j:  15       n: 32      q: 397       Parametro usado: 52035584 
iter: 3220222018 	 Se encontró: 2125447108  	 Se buscó: 2125447108  	   i=j:  15       n: 32      q: 399       Parametro usado: 52297728 
iter: 4066381823 	 Se encontró: 3951972879  	 Se buscó: 3951972879  	   i=j:  15       n: 32      q: 401       Parametro usado: 52559872 
iter: 1770975063 	 Se encontró: 3026785929  	 Se buscó: 3026785929  	   i=j:  15       n: 32      q: 403       Parametro usado: 52822016 
iter: 67430005 	 Se encontró: 1965335128  	 Se buscó: 1965335128  	   i=j:  15       n: 32      q: 405       Parametro usado: 53084160 
iter: 948770247 	 Se encontró: 423965699  	 Se buscó: 423965699  	   i=j:  15       n: 32      q: 407       Parametro usado: 53346304 
iter: 945578091 	 Se encontró: 947396263  	 Se buscó: 947396263  	   i=j:  15       n: 32      q: 409       Parametro usado: 53608448 
