1	0.009
2	0.0008919
3	8.91105e-05
4	8.91025e-06
5	8.91017e-07
6	8.91016e-08
7	8.91016e-09
8	8.91016e-10
9	8.91016e-11
10	8.91016e-12
11	8.91016e-13
12	8.91016e-14
13	8.91016e-15
14	8.91016e-16
15	8.91016e-17
16	8.91016e-18
17	8.91016e-19
18	8.91016e-20
19	8.91016e-21
20	8.91016e-22
21	0.027
22	0.0078813
23	0.00234576
24	0.000702076
25	0.000210475
26	6.31292e-05
27	1.89376e-05
28	5.68116e-06
29	1.70434e-06
30	5.11301e-07
31	1.5339e-07
32	4.6017e-08
33	1.38051e-08
34	4.14153e-09
35	1.24246e-09
36	3.72738e-10
37	1.11821e-10
38	3.35464e-11
39	1.00639e-11
40	3.01918e-12
41	0.045
42	0.0214875
43	0.0105129
44	0.00520119
45	0.00258707
46	0.00129019
47	0.000644261
48	0.000321923
49	0.00016091
50	8.04419e-05
51	4.02177e-05
52	2.01081e-05
53	1.00538e-05
54	5.02686e-06
55	2.51342e-06
56	1.25671e-06
57	6.28352e-07
58	3.14176e-07
59	1.57088e-07
60	7.85439e-08
61	0.063
62	0.0413217
63	0.02773
64	0.0188727
65	0.0129616
66	0.00895549
67	0.00621271
68	0.00432188
69	0.00301224
70	0.00210221
71	0.00146846
72	0.00102641
73	0.00071775
74	0.000502064
75	0.000351269
76	0.000245802
77	0.000172019
78	0.000120392
79	8.42646e-05
80	5.89802e-05
81	0.081
82	0.0669951
83	0.0562561
84	0.0477822
85	0.0409492
86	0.0353451
87	0.0306862
88	0.0267701
89	0.0234481
90	0.0206085
91	0.0181654
92	0.0160519
93	0.0142148
94	0.0126115
95	0.0112072
96	0.00997341
97	0.00888655
98	0.00792682
99	0.00707759
100	0.00632475
101	0.099
102	0.0981189
103	0.0973407
104	0.0966521
105	0.0960415
106	0.0954993
107	0.0950171
108	0.0945877
109	0.094205
110	0.0938634
111	0.0935584
112	0.0932857
113	0.0930419
114	0.0928236
115	0.0926281
116	0.092453
117	0.0922959
118	0.0921551
119	0.0920288
120	0.0919155
121	0.117
122	0.134304
123	0.151147
124	0.166792
125	0.180664
126	0.192432
127	0.202022
128	0.209572
129	0.215347
130	0.219665
131	0.222836
132	0.225134
133	0.226783
134	0.227958
135	0.228791
136	0.22938
137	0.229794
138	0.230085
139	0.23029
140	0.230433
141	0.135
142	0.175162
143	0.216721
144	0.254629
145	0.28469
146	0.305462
147	0.318233
148	0.325441
149	0.329294
150	0.331289
151	0.332305
152	0.332818
153	0.333075
154	0.333204
155	0.333269
156	0.333301
157	0.333317
158	0.333325
159	0.333329
160	0.333331
161	0.153
162	0.220305
163	0.29201
164	0.351458
165	0.38749
166	0.403481
167	0.409163
168	0.410973
169	0.411526
170	0.411693
171	0.411743
172	0.411758
173	0.411763
174	0.411764
175	0.411765
176	0.411765
177	0.411765
178	0.411765
179	0.411765
180	0.411765
181	0.171
182	0.269342
183	0.373914
184	0.444794
185	0.469209
186	0.473199
187	0.473635
188	0.473679
189	0.473684
190	0.473684
191	0.473684
192	0.473684
193	0.473684
194	0.473684
195	0.473684
196	0.473684
197	0.473684
198	0.473684
199	0.473684
200	0.473684
201	0.189
202	0.321886
203	0.458378
204	0.521362
205	0.524042
206	0.523786
207	0.523812
208	0.523809
209	0.52381
210	0.52381
211	0.52381
212	0.52381
213	0.52381
214	0.52381
215	0.52381
216	0.52381
217	0.52381
218	0.52381
219	0.52381
220	0.52381
221	0.207
222	0.377547
223	0.540512
224	0.571225
225	0.563332
226	0.565775
227	0.565049
228	0.565268
229	0.565202
230	0.565222
231	0.565216
232	0.565218
233	0.565217
234	0.565217
235	0.565217
236	0.565217
237	0.565217
238	0.565217
239	0.565217
240	0.565217
241	0.225
242	0.435938
243	0.61474
244	0.592087
245	0.6038
246	0.598064
247	0.600959
248	0.599518
249	0.60024
250	0.59988
251	0.60006
252	0.59997
253	0.600015
254	0.599992
255	0.600004
256	0.599998
257	0.600001
258	0.6
259	0.6
260	0.6
261	0.243
262	0.496668
263	0.67497
264	0.592341
265	0.651978
266	0.612638
267	0.640744
268	0.621516
269	0.635132
270	0.625696
271	0.632341
272	0.627712
273	0.630962
274	0.628692
275	0.630284
276	0.629171
277	0.62995
278	0.629405
279	0.629787
280	0.62952
281	0.261
282	0.559349
283	0.714785
284	0.591215
285	0.700871
286	0.607987
287	0.691183
288	0.619003
289	0.683931
290	0.626891
291	0.678306
292	0.6328
293	0.673856
294	0.637345
295	0.670296
296	0.640898
297	0.667428
298	0.643707
299	0.66511
300	0.645942
301	0.279
302	0.623593
303	0.727647
304	0.614348
305	0.734466
306	0.60458
307	0.741095
308	0.594806
309	0.747136
310	0.585663
311	0.752252
312	0.577744
313	0.756263
314	0.571421
315	0.759187
316	0.566748
317	0.761189
318	0.56352
319	0.762492
320	0.561403
321	0.297
322	0.68901
323	0.707108
324	0.683451
325	0.713941
326	0.673957
327	0.725139
328	0.657731
329	0.742899
330	0.6303
331	0.768972
332	0.586258
333	0.800447
334	0.527115
335	0.822574
336	0.481622
337	0.823885
338	0.478824
339	0.82352
340	0.479604
341	0.315
342	0.755213
343	0.647033
344	0.799335
345	0.561396
346	0.861807
347	0.416835
348	0.850793
349	0.444306
350	0.864144
351	0.410898
352	0.847213
353	0.453051
354	0.867285
355	0.402856
356	0.84197
357	0.465697
358	0.870882
359	0.393564
360	0.83535
361	0.333
362	0.821811
363	0.54182
364	0.918529
365	0.276884
366	0.740811
367	0.710437
368	0.76115
369	0.672662
370	0.814695
371	0.558579
372	0.912303
373	0.296022
374	0.771054
375	0.65316
376	0.838206
377	0.501783
378	0.924988
379	0.256724
380	0.706023
381	0.351
382	0.888416
383	0.386618
384	0.924864
385	0.271013
386	0.770504
387	0.689628
388	0.83476
389	0.537949
390	0.969384
391	0.115748
392	0.399167
393	0.935348
394	0.235842
395	0.702861
396	0.814505
397	0.589237
398	0.943943
399	0.206367
400	0.63874
