0.010000 	 10794 
0.020000 	 10922 
0.030000 	 10825 
0.040000 	 11035 
0.050000 	 10658 
0.060000 	 10823 
0.070000 	 10711 
0.080000 	 10833 
0.090000 	 11077 
0.100000 	 10563 
0.110000 	 10937 
0.120000 	 10904 
0.130000 	 11150 
0.140000 	 10939 
0.150000 	 10884 
0.160000 	 10839 
0.170000 	 10828 
0.180000 	 10752 
0.190000 	 10929 
0.200000 	 10903 
0.210000 	 10914 
0.220000 	 10850 
0.230000 	 10824 
0.240000 	 10765 
0.250000 	 10796 
0.260000 	 10962 
0.270000 	 10843 
0.280000 	 10846 
0.290000 	 10933 
0.300000 	 10912 
0.310000 	 10845 
0.320000 	 10823 
0.330000 	 9890 
0.340000 	 9568 
0.350000 	 9773 
0.360000 	 9720 
0.370000 	 9592 
0.380000 	 9643 
0.390000 	 9778 
0.400000 	 9794 
0.410000 	 9581 
0.420000 	 9558 
0.430000 	 9610 
0.440000 	 9686 
0.450000 	 9567 
0.460000 	 9502 
0.470000 	 9557 
0.480000 	 9670 
0.490000 	 9792 
0.500000 	 9703 
0.510000 	 9706 
0.520000 	 9677 
0.530000 	 9779 
0.540000 	 9692 
0.550000 	 9665 
0.560000 	 9634 
0.570000 	 9723 
0.580000 	 9664 
0.590000 	 9709 
0.600000 	 9730 
0.610000 	 9820 
0.620000 	 9706 
0.630000 	 9577 
0.640000 	 9599 
0.650000 	 9627 
0.660000 	 9621 
0.670000 	 9655 
0.680000 	 9702 
0.690000 	 9555 
0.700000 	 9508 
0.710000 	 9578 
0.720000 	 9506 
0.730000 	 9434 
0.740000 	 9458 
0.750000 	 9625 
0.760000 	 9487 
0.770000 	 9612 
0.780000 	 9320 
0.790000 	 9668 
0.800000 	 9256 
0.810000 	 9330 
0.820000 	 9426 
0.830000 	 9417 
0.840000 	 9437 
0.850000 	 9234 
0.860000 	 9802 
0.870000 	 9511 
0.880000 	 9689 
0.890000 	 9484 
0.900000 	 9460 
0.910000 	 9587 
0.920000 	 9624 
0.930000 	 9476 
0.940000 	 9507 
0.950000 	 9526 
0.960000 	 9581 
0.970000 	 9384 
0.980000 	 9625 
0.990000 	 9524 
1.000000 	 9480 
