524288 	 32 
1572864 	 1800204795 
2621440 	 3921741733 
3670016 	 1006758815 
4718592 	 285032151 
5767168 	 3871950641 
6815744 	 15315211 
7864320 	 4086617100 
8912896 	 2333878050 
9961472 	 3239661119 
11010048 	 3957661925 
12058624 	 3513040954 
13107200 	 2153394474 
14155776 	 3877670915 
15204352 	 4063740851 
16252928 	 118938221 
17301504 	 3248915431 
18350080 	 609982179 
19398656 	 2239559077 
20447232 	 1031768624 
21495808 	 3983367540 
22544384 	 571607866 
23592960 	 2541158110 
24641536 	 1842015025 
25690112 	 2612454411 
26738688 	 1861348444 
27787264 	 1581482891 
28835840 	 3110499744 
29884416 	 4060323760 
30932992 	 3841353266 
31981568 	 174551698 
33030144 	 1442673975 
34078720 	 3212339372 
35127296 	 497062631 
36175872 	 4025993087 
37224448 	 1386716981 
38273024 	 3783054695 
39321600 	 3164321587 
40370176 	 3889840016 
41418752 	 1979908202 
42467328 	 309415993 
43515904 	 3111951035 
44564480 	 2850722594 
45613056 	 780868589 
46661632 	 2421973462 
47710208 	 568507418 
48758784 	 3681073296 
49807360 	 569328818 
50855936 	 1166546531 
51904512 	 2240074684 
52953088 	 1085632578 
