0.020000 	 4687 
0.040000 	 2664 
0.060000 	 2567 
0.080000 	 2109 
0.100000 	 1674 
0.120000 	 1652 
0.140000 	 1475 
0.160000 	 1413 
0.180000 	 1463 
0.200000 	 1448 
0.220000 	 1362 
0.240000 	 1267 
0.260000 	 1244 
0.280000 	 1253 
0.300000 	 1114 
0.320000 	 1120 
0.340000 	 1071 
0.360000 	 1112 
0.380000 	 1056 
0.400000 	 1123 
0.420000 	 1081 
0.440000 	 1057 
0.460000 	 1033 
0.480000 	 977 
0.500000 	 1032 
0.520000 	 1021 
0.540000 	 1089 
0.560000 	 993 
0.580000 	 1103 
0.600000 	 1141 
0.620000 	 1113 
0.640000 	 1142 
0.660000 	 1184 
0.680000 	 1183 
0.700000 	 1179 
0.720000 	 1154 
0.740000 	 1228 
0.760000 	 1258 
0.780000 	 1276 
0.800000 	 1381 
0.820000 	 1331 
0.840000 	 1388 
0.860000 	 1512 
0.880000 	 1522 
0.900000 	 1745 
0.920000 	 1924 
0.940000 	 2103 
0.960000 	 2521 
0.980000 	 3235 
1.000000 	 7220 
