85899345.900000 	 1681 
171798691.800000 	 1687 
257698037.700000 	 1725 
343597383.600000 	 1627 
429496729.500000 	 1653 
515396075.400000 	 1736 
601295421.300000 	 1594 
687194767.200000 	 1587 
773094113.100000 	 1572 
858993459.000000 	 1565 
944892804.900000 	 1568 
1030792150.800000 	 1613 
1116691496.700000 	 1595 
1202590842.600000 	 1698 
1288490188.500000 	 1544 
1374389534.400000 	 1565 
1460288880.300000 	 1674 
1546188226.200000 	 1529 
1632087572.100000 	 1575 
1717986918.000000 	 1614 
1803886263.900000 	 1519 
1889785609.800000 	 1555 
1975684955.700000 	 1513 
2061584301.600000 	 1730 
2147483647.500000 	 1606 
2233382993.400000 	 1578 
2319282339.300000 	 1476 
2405181685.200000 	 1496 
2491081031.100000 	 1483 
2576980377.000000 	 1548 
2662879722.900000 	 1477 
2748779068.800000 	 1483 
2834678414.700000 	 1454 
2920577760.600000 	 1602 
3006477106.500000 	 1541 
3092376452.400000 	 1541 
3178275798.300000 	 1596 
3264175144.200000 	 1531 
3350074490.100000 	 1560 
3435973836.000000 	 1704 
3521873181.900000 	 1626 
3607772527.800000 	 1637 
3693671873.700000 	 1593 
3779571219.600000 	 1569 
3865470565.500000 	 1630 
3951369911.400000 	 1743 
4037269257.300000 	 1671 
4123168603.200000 	 1705 
4209067949.100000 	 1708 
4294967295.000000 	 1723 
